Datasheet,Image,DK Part #,MfrPartNum,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status",Capacitance,"Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://atceramics.com/userFiles/uploads/pdfs/800a.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0606%20(1616%20Metric).jpg","1284-800A0R5BT250XT4KTR-ND,1284-800A0R5BT250XT4KCT-ND,1284-800A0R5BT250XT4KDKR-ND","800A0R5BT250XT4K","American Technical Ceramics","American Technical Ceramics","CAP CER 0.5PF 250V C0G/NP0 0505","2,491","3.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800A","Active","0.5 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1190-2-ND,1284-1190-1-ND,1284-1190-6-ND","600S220FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 22PF 250V C0G/NP0 0603","25,669","1.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","22 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600l.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1362-2-ND,1284-1362-1-ND,1284-1362-6-ND","600L2R0AT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 2PF 200V C0G/NP0 0402","4,343","2.04","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","2 pF","±0.05pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1105-2-ND,1284-1105-1-ND,1284-1105-6-ND","600L1R1BT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 1.1PF 200V C0G/NP0 0402","3,514","0.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","1.1 pF","±0.1pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600f.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1003-2-ND,1284-1003-1-ND,1284-1003-6-ND","600F0R1AT250T","American Technical Ceramics","American Technical Ceramics","CAP CER 0.1PF 250V C0G/NP0 0805","8,356","1.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","0.1 pF","±0.05pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600s.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1228-2-ND,1284-1228-1-ND,1284-1228-6-ND","600S510FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 51PF 250V C0G/NP0 0603","13,593","1.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","51 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600s.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1162-2-ND,1284-1162-1-ND,1284-1162-6-ND","600S101FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 250V C0G/NP0 0603","374","1.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","100 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1038-2-ND,1284-1038-1-ND,1284-1038-6-ND","600F221JT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 220PF 250V C0G/NP0 0805","3,867","1.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","220 pF","±5%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B470GT500XT1KTR-ND,1284-100B470GT500XT1KCT-ND,1284-100B470GT500XT1KDKR-ND","100B470GT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 47PF 500V P90 1111","1,130","5.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","47 pF","±2%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100a.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-1623-2-ND,1284-1623-1-ND,1284-1623-6-ND","100A510JT150XT","American Technical Ceramics","American Technical Ceramics","CAP CER 51PF 150V P90 0505","1,850","3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","51 pF","±5%","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/100A.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-1883-2-ND,1284-1883-1-ND,1284-1883-6-ND","100A0R8BT150XT","American Technical Ceramics","American Technical Ceramics","CAP CER 0.8PF 150V P90 0505","1,530","4.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","0.8 pF","±0.1pF","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100a.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A6R8BT150XT1KTR-ND,1284-100A6R8BT150XT1KCT-ND,1284-100A6R8BT150XT1KDKR-ND","100A6R8BT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 6.8PF 150V P90 0505","692","4.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","6.8 pF","±0.1pF","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B150JTN500XT1KTR-ND,1284-100B150JTN500XT1KCT-ND,1284-100B150JTN500XT1KDKR-ND","100B150JTN500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 15PF 500V P90 1111","2,075","6.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","15 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B220JTN500XT1KTR-ND,1284-100B220JTN500XT1KCT-ND,1284-100B220JTN500XT1KDKR-ND","100B220JTN500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 22PF 500V P90 1111","541","6.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","22 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B360JT500XT1KTR-ND,1284-100B360JT500XT1KCT-ND,1284-100B360JT500XT1KDKR-ND","100B360JT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 36PF 500V P90 1111","851","6.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","36 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100A.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A101JT150XT1KTR-ND,1284-100A101JT150XT1KCT-ND,1284-100A101JT150XT1KDKR-ND","100A101JT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 150V P90 0505","428","3.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","100 pF","±5%","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-1679-2-ND,1284-1679-1-ND,1284-1679-6-ND","100B360JTN500XT","American Technical Ceramics","American Technical Ceramics","CAP CER 36PF 500V P90 1111","350","7.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","36 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B3R3BT500XT1KTR-ND,1284-100B3R3BT500XT1KCT-ND,1284-100B3R3BT500XT1KDKR-ND","100B3R3BT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 3.3PF 500V P90 1111","3,488","5.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","3.3 pF","±0.1pF","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B331GT200XT1KTR-ND,1284-100B331GT200XT1KCT-ND,1284-100B331GT200XT1KDKR-ND","100B331GT200XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 330PF 200V P90 1111","17,078","6.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","330 pF","±2%","200V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B300JT500XT1KTR-ND,1284-100B300JT500XT1KCT-ND,1284-100B300JT500XT1KDKR-ND","100B300JT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 30PF 500V P90 1111","6,490","6.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","30 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B680JTN500XT1KTR-ND,1284-100B680JTN500XT1KCT-ND,1284-100B680JTN500XT1KDKR-ND","100B680JTN500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 68PF 500V P90 1111","281","6.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","68 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/slc_catalog.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_116TGA101K100TT.JPG","1284-1561-ND","116TGA101K100TT","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 100V 2525","4,700","1.848","0","100","Tray","ATC 116T","Active","100 pF","±10%","100V","-","-","-","-","General Purpose","-","Surface Mount, MLCC","2525 (6464 Metric)","0.025"" L x 0.025"" W (0.64mm x 0.64mm)","-","0.012"" (0.30mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/800a.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0606%20(1616%20Metric).jpg","1284-800A5R6BT250XT4KTR-ND,1284-800A5R6BT250XT4KCT-ND,1284-800A5R6BT250XT4KDKR-ND","800A5R6BT250XT4K","American Technical Ceramics","American Technical Ceramics","CAP CER 5.6PF 250V C0G/NP0 0505","7","3.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800A","Active","5.6 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1862-2-ND,1284-1862-1-ND,1284-1862-6-ND","600F560FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 56PF 250V NP0 0805","10,274","2.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","56 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1861-2-ND,1284-1861-1-ND,1284-1861-6-ND","600F180FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 18PF 250V NP0 0805","17,050","1.8","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","18 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1878-2-ND,1284-1878-1-ND,1284-1878-6-ND","600S5R1AT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 5.1PF 250V NP0 0603","2,188","1.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","5.1 pF","±0.05pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/800b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-800B5R1BT500XT1KTR-ND,1284-800B5R1BT500XT1KCT-ND,1284-800B5R1BT500XT1KDKR-ND","800B5R1BT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 5.1PF 500V NP0 1111","925","4.51","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800B","Active","5.1 pF","±0.1pF","500V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.070"" (1.78mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600f.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1858-2-ND,1284-1858-1-ND,1284-1858-6-ND","600F0R4BT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 0.4PF 250V NP0 0805","590","0.85","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","0.4 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B2R2BT500XT1KTR-ND,1284-100B2R2BT500XT1KCT-ND,1284-100B2R2BT500XT1KDKR-ND","100B2R2BT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 2.2PF 500V P90 1111","6,348","4.95","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","2.2 pF","±0.1pF","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B5R6CT500XT1KTR-ND,1284-100B5R6CT500XT1KCT-ND,1284-100B5R6CT500XT1KDKR-ND","100B5R6CT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 5.6PF 500V P90 1111","7,171","5.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","5.6 pF","±0.25pF","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100a.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A2R2BT150XT1KTR-ND,1284-100A2R2BT150XT1KCT-ND,1284-100A2R2BT150XT1KDKR-ND","100A2R2BT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 2.2PF 150V P90 0505","4,826","4.51","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","2.2 pF","±0.1pF","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
