Datasheet,Image,DK Part #,MfrPartNum,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Polarization","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
"https://www.cde.com/resources/catalogs/CKR_CKS.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKS-Series-17.5%28HS%29.JPG","1572-1669-ND","108CKS016MLN","Illinois Capacitor","Illinois Capacitor","CAP ALUM 1000UF 20% 16V RADIAL","1,614","0.57","0","1","Bulk","CKS","Active","1000 µF","±20%","16 V","331.6mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","700 mA @ 120 Hz","980 mA @ 100 kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.551"" (14.00mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1342-ND","156TTA050M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 15UF 20% 50V AXIAL","2,803","0.83","0","1","Bulk","TTA","Active","15 µF","±20%","50 V","13.2629Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","70 mA @ 120 Hz","107.1 mA @ 50 kHz","-","-","0.197"" Dia x 0.512"" L (5.00mm x 13.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/CKH_CKE.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKE-Series_17-26%28HT%29.jpg","1572-1690-ND","226CKE250MLU","Illinois Capacitor","Illinois Capacitor","CAP ALUM 22UF 20% 250V RADIAL","1,138","0.88","0","1","Bulk","CKE","Active","22 µF","±20%","250 V","11.304Ohm @ 120Hz","2000 Hrs @ 105°C","-25°C ~ 105°C","Polar","-","General Purpose","180 mA @ 120 Hz","324 mA @ 100 kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.846"" (21.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1495-ND","477TTA025M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 470UF 20% 25V AXIAL","6,948","1.42","0","1","Bulk","TTA","Active","470 µF","±20%","25 V","564.4mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","560 mA @ 120 Hz","772.8 mA @ 50 kHz","-","-","0.394"" Dia x 0.827"" L (10.00mm x 21.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/CKR_CKS.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/MFG_CKE-Series-Radial.JPG","1572-1753-ND","478CKS035MQY","Illinois Capacitor","Illinois Capacitor","CAP ALUM 4700UF 20% 35V RADIAL","3,362","3.08","0","1","Bulk","CKS","Active","4700 µF","±20%","35 V","71mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","2.5 A @ 120 Hz","3.5 A @ 100 kHz","-","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.437"" (36.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/CKH_CKE.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKH-Series_21-31%28HT%29.jpg","1572-1746-ND","477CKH063M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 470UF 20% 63V RADIAL","183","1.38","0","1","Bulk","CKH","Active","470 µF","±20%","63 V","317.5mOhm @ 120Hz","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","690 mA @ 120 Hz","1.1385 A @ 100 kHz","-","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.043"" (26.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/CKR_CKS.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/MFG_CKE-Series-Radial.JPG","1572-1672-ND","109CKS016M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 10000UF 20% 16V RADIAL","495","2.76","0","1","Bulk","CKS","Active","10000 µF","±20%","16 V","56mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","3.23 A @ 120 Hz","4.522 A @ 100 kHz","-","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.437"" (36.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/CKR_CKS.pdf","-","1572-1480-ND","476CKS035M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 47UF 20% 35V RADIAL","362","0.27","0","1","Bulk","CKS","Active","47 µF","±20%","35 V","4.233Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","140 mA @ 120 Hz","231 mA @ 100 kHz","-","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1446-ND","338TTA016M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 3300UF 20% 16V AXIAL","256","2.72","0","1","Bulk","TTA","Active","3300 µF","±20%","16 V","116mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","1.61 A @ 120 Hz","2.0608 A @ 50 kHz","-","-","0.630"" Dia x 1.220"" L (16.00mm x 31.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1349-ND","158TTA035M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 1500UF 20% 35V AXIAL","268","3.75","0","1","Bulk","TTA","Active","1500 µF","±20%","35 V","176.8mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","1.28 A @ 120 Hz","1.6384 A @ 50 kHz","-","-","0.630"" Dia x 1.220"" L (16.00mm x 31.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/CKR_CKS.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKR-5X12.jpg","1572-1648-ND","106CKR063M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 10UF 20% 63V RADIAL","18,297","0.22","0","1","Bulk","CKR","Active","10 µF","±20%","63 V","16.579Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","80 mA @ 120 Hz","184 mA @ 100 kHz","-","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/CKH_CKE.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKE-Series_12-14%28HT%29.jpg","1572-1696-ND","227CKE016M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 220UF 20% 16V RADIAL","8,480","0.33","0","1","Bulk","CKE","Active","220 µF","±20%","16 V","1.2057Ohm @ 120Hz","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","215 mA @ 120 Hz","354.75 mA @ 100 kHz","-","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/BPS.pdf","//media.digikey.com/photos/Illinois%20Capacitor/Radial-BPS-Series.JPG","1572-1735-ND","476BPS050M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 47UF 20% 50V RADIAL","9,403","0.52","0","1","Bulk","BPS","Active","47 µF","±20%","50 V","5.644Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","-","Audio","150 mA @ 120 Hz","235.5 mA @ 50 kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.571"" (14.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/BPA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/MFG_BPAseries.jpg","106BPA050M-ND","106BPA050M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 10UF 20% 50V AXIAL","4,341","1.01","0","1","Bulk","BPA","Active","10 µF","±20%","50 V","23.21Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Bi-Polar","-","Audio","68 mA @ 120 Hz","115.6 mA @ 50 kHz","-","-","0.236"" Dia x 0.630"" L (6.00mm x 16.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1708-ND","227TTA063M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 220UF 20% 63V AXIAL","1,618","1.7","0","1","Bulk","TTA","Active","220 µF","±20%","63 V","754mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","490 mA @ 120 Hz","676.2 mA @ 50 kHz","-","-","0.394"" Dia x 0.984"" L (10.00mm x 25.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1433-ND","336TTA350M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 33UF 20% 350V AXIAL","1,872","3.24","0","1","Bulk","TTA","Active","33 µF","±20%","350 V","10.048Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","210 mA @ 120 Hz","321.3 mA @ 50 kHz","-","-","0.630"" Dia x 1.240"" L (16.00mm x 31.50mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1330-ND","109TTA016M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 10000UF 20% 16V AXIAL","231","5.24","0","1","Bulk","TTA","Active","10000 µF","±20%","16 V","63mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","2.52 A @ 120 Hz","3.2256 A @ 50 kHz","-","-","0.709"" Dia x 1.614"" L (18.00mm x 41.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1394-ND","226TTA050M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 22UF 20% 50V AXIAL","265","0.85","0","1","Bulk","TTA","Active","22 µF","±20%","50 V","9.0429Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","85 mA @ 120 Hz","130.05 mA @ 50 kHz","-","-","0.248"" Dia x 0.512"" L (6.30mm x 13.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1049-ND","107TTA035M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 100UF 20% 35V AXIAL","172","1.09","0","1","Bulk","TTA","Active","100 µF","±20%","35 V","1.989Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","200 mA @ 120 Hz","306 mA @ 50 kHz","-","-","0.315"" Dia x 0.630"" L (8.00mm x 16.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1488-ND","476TTA500ARZ","Illinois Capacitor","Illinois Capacitor","CAP ALUM 47UF 20% 500V AXIAL","15","8.24","0","1","Bulk","TTA","Active","47 µF","±20%","500 V","8.8184Ohm @ 120Hz","2000 Hrs @ 85°C","-25°C ~ 85°C","Polar","-","General Purpose","290 mA @ 120 Hz","443.7 mA @ 50 kHz","-","-","0.709"" Dia x 1.575"" L (18.00mm x 40.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/CKH_CKE.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKE-Series_17-26%28HT%29.jpg","1572-1723-ND","338CKE010M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 3300UF 20% 10V RADIAL","41","1.18","0","1","Bulk","CKE","Active","3300 µF","±20%","10 V","125.6mOhm @ 120Hz","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.205 A @ 120 Hz","1.687 A @ 100 kHz","-","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.846"" (21.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/LBA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/LBA-Series-32-45%28Ht%29.jpg","1572-1303-ND","107LBA400M2BD","Illinois Capacitor","Illinois Capacitor","CAP ALUM 100UF 20% 400V SNAP","84","3.75","0","1","Bulk","LBA","Active","100 µF","±20%","400 V","2.4868Ohm @ 120Hz","2000 Hrs @ 85°C","-25°C ~ 85°C","Polar","-","General Purpose","680 mA @ 120 Hz","999.6 mA @ 10 kHz","-","0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.260"" (32.00mm)","-","Through Hole","Radial, Can - Snap-In"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1494-ND","477TTA016M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 470UF 20% 16V AXIAL","4,827","1.02","0","1","Bulk","TTA","Active","470 µF","±20%","16 V","705.5mOhm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","450 mA @ 120 Hz","-","-","-","0.315"" Dia x 0.787"" L (8.00mm x 20.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/TTA.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/336TTA160M.jpg","1572-1688-ND","225TTA350M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 2.2UF 20% 350V AXIAL","2,522","1.08","0","1","Bulk","TTA","Active","2.2 µF","±20%","350 V","150.715Ohm @ 120Hz","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","-","General Purpose","33 mA @ 120 Hz","-","-","-","0.315"" Dia x 0.630"" L (8.00mm x 16.00mm)","-","-","Through Hole","Axial, Can"
"https://www.cde.com/resources/catalogs/CKH_CKE.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKH-Series_12-17%28HT%29.jpg","1572-1268-ND","105CKH050M","Illinois Capacitor","Illinois Capacitor","CAP ALUM 1UF 20% 50V RADIAL","9,471","0.27","0","1","Bulk","CKH","Active","1 µF","±20%","50 V","165.79Ohm @ 120Hz","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","13 mA @ 120 Hz","29.9 mA @ 100 kHz","-","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.cde.com/resources/catalogs/CKH_CKE.pdf","//media.digikey.com/Photos/Illinois%20Capacitor/CKE-Series_12-14%28HT%29.jpg","1572-1665-ND","108CKE016MLN","Illinois Capacitor","Illinois Capacitor","CAP ALUM 1000UF 20% 16V RADIAL","12,307","0.55","0","1","Bulk","CKE","Active","1000 µF","±20%","16 V","265.3mOhm @ 120Hz","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","500 mA @ 120 Hz","700 mA @ 100 kHz","-","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.551"" (14.00mm)","-","Through Hole","Radial, Can"
